# runtime	.NET CLR 6.0.36
# platform	OSX	Unix 26.5.2
# seed	20260817
# build	833427992d+c3a846e7/9e602b0f/1749f466
# netframe	synchash	sharedrandom	randomdraws	defeatstate
5348	604663207	1486978750	75292	0
5349	990290904	1700149740	75298	0
5350	1086566747	1938313335	75302	0
5351	522091614	350962815	75305	0
5352	910860659	523413140	75314	0
5353	-1044706526	644623579	75317	0
5354	-629264831	769794345	75320	0
5355	106294847	1430364094	75325	0
5356	-1031032762	479193571	75329	0
5357	-1411721283	135290286	75332	0
5358	-216923791	973594244	75335	0
5359	664580848	1922278859	75339	0
5360	10685210	1133946334	75348	0
5361	306723382	1634335717	75351	0
5362	-1300536776	1872862516	75366	0
5363	-1020315201	1763034127	75369	0
5364	2028434151	1004434981	75372	0
5365	52988392	544401467	75384	0
5366	1148430688	1305424516	75399	0
5367	-2002488262	2142447022	75418	0
5368	1126970774	517707854	75431	0
5369	240380904	1199382648	75436	0
5370	-838051933	771380233	75439	0
5371	-1255421249	58024952	75454	0
5372	-312074731	1176968255	75468	0
5373	1100091443	1788678251	75487	0
5374	-427514441	122189549	75492	0
5375	518547047	1612168457	75497	0
5376	1286277197	1146962943	75503	0
5377	1944501076	1838796895	75525	0
5378	1777517283	1332031370	75541	0
5379	-1872711296	1345697866	75557	0
5380	880268095	461381126	75560	0
5381	17266256	379178421	75562	0
5382	322761499	833235253	75572	0
5383	245142172	1801253060	75589	0
5384	-961227102	554397311	75607	0
5385	650752167	1608376512	75624	0
5386	783833389	1883380857	75629	0
5387	-546321303	1353234668	75632	0
5388	578879277	1686440168	75652	0
5389	-492348537	409874825	75666	0
5390	-92118549	702637721	75683	0
5391	286668601	567163482	75691	0
5392	1240455158	2032333725	75695	0
5393	374927885	1588060108	75703	0
5394	-1006941949	176818178	75720	0
5395	386368392	346682259	75741	0
5396	1128559803	617508991	75757	0
5397	-1876108441	1892806230	75760	0
5398	1893497357	1857360233	75767	0
5399	135040276	1929072792	75777	0
5400	-352891726	1056710169	75797	0
5401	-680564446	568352089	75811	0
5402	91156639	944089920	75822	0
5403	875078959	1717486846	75829	0
5404	571944035	1833041697	75839	0
5405	-458559692	956648713	75855	0
5406	2101721794	1809719263	75871	0
5407	1239182213	1049539252	75885	0
5408	-1047771447	1665904224	75892	0
5409	-1516129923	1630173109	75894	0
5410	-1787892197	1924866310	75899	0
5411	968681771	1026667796	75903	0
5412	-50413591	312089799	75908	0
5413	215432623	777702393	75911	0
5414	662461751	681947121	75914	0
5415	-1809018538	571552111	75919	0
5416	-2075520272	377583577	75923	0
5417	-660209495	1557756857	75926	0
5418	1294278114	1376388375	75933	0
5419	209734970	1471645836	75937	0
5420	60702800	1312781656	75941	0
5421	318226735	295366747	75946	0
5422	1497210030	1380859989	75952	0
5423	468779241	2087856367	75954	0
5424	-779461578	844518635	75959	0
5425	1500574464	1255642419	75963	0
5426	2034437031	1834228854	75966	0
5427	1860392090	1515160731	75969	0
5428	521470965	1775620782	75973	0
5429	-294839146	909720615	75976	0
5430	260829722	1533495656	75982	0
5431	1395672132	1500618092	75985	0
5432	2029544288	1884777738	75989	0
5433	-1267094577	661482707	75995	0
5434	-369687283	2114306689	75998	0
5435	-1228256794	1327305018	76000	0
5436	-818741615	213696342	76002	0
5437	-457761835	450184237	76006	0
5438	-18621647	1056196133	76012	0
5439	-1576477156	1348908382	76015	0
5440	-1620597589	760512900	76024	0
5441	-1971208311	734408273	76028	0
5442	-1751574674	935000284	76031	0
5443	1210243656	1732170748	76033	0
5444	705761526	1412290011	76036	0
5445	1224044919	1646025478	76042	0
5446	1352660438	1116075290	76043	0
5447	-2077789845	1665232485	76048	0
5448	1642608822	1206653600	76052	0
5449	1274622389	1086801693	76060	0
5450	1578461036	1187882549	76062	0
5451	1382319177	1172520447	76066	0
5452	1554914202	1460228810	76068	0
5453	-1629996786	1661393833	76074	0
5454	1416438398	1969312705	76078	0
5455	-80702538	568557748	76083	0
5456	1420454344	427137460	76084	0
5457	-2058516518	928138111	76090	0
5458	1665515445	322925395	76098	0
5459	-1860728904	728816437	76102	0
5460	1855212554	53079317	76109	0
5461	-511178644	1511665073	76112	0
5462	-1206927395	1144456337	76114	0
5463	-693453790	1605804204	76120	0
5464	-1993791870	943351768	76126	0
5465	2117962167	550851779	76128	0
5466	2098714891	616872307	76132	0
5467	-1273584311	1572440180	76134	0
5468	1072717865	353781293	76143	0
5469	-1357887605	2114539142	76146	0
5470	949803163	684455713	76148	0
5471	235003325	1554962858	76150	0
5472	1852171728	1042863087	76160	0
5473	1463253211	1219559245	76165	0
5474	-287195320	1418080052	76168	0
5475	-711417961	1194898332	76170	0
5476	579999290	1966539574	76174	0
5477	-1717682098	1556162738	76179	0
5478	1569387168	199321569	76182	0
5479	-299204811	1832495737	76184	0
5480	-892173842	1136530261	76188	0
5481	-1635069538	397858494	76190	0
5482	-1488706663	1932935565	76193	0
5483	530654176	1331024028	76197	0
5484	-656916936	655491820	76207	0
5485	174279105	1572384908	76210	0
5486	229136999	1054612983	76214	0
5487	213162367	641456741	76217	0
5488	762799873	1469226313	76220	0
5489	-93740653	1451958974	76222	0
5490	-1590398615	613424372	76226	0
5491	-626794264	1489525570	76228	0
5492	-350125000	417094069	76235	0
5493	-1616674713	2020302636	76238	0
5494	-569662537	677476560	76243	0
5495	2121700939	395794001	76253	0
5496	792692973	1645199180	76255	0
5497	1319292496	813183436	76260	0
5498	931132535	2127678715	76262	0
5499	-1265468851	477022777	76266	0
5500	-528887627	1146794751	76267	0
5501	1176301901	642945723	76274	0
5502	831264734	1085933476	76276	0
5503	-1557095164	308656561	76280	0
5504	1148323294	545457455	76281	0
5505	-252521999	491506331	76288	0
5506	1964055192	1861399121	76294	0
5507	861927988	445800165	76310	0
5508	1171399569	15715659	76340	0
5509	-987617610	1484273766	76354	0
5510	-1851735615	311530354	76358	0
5511	611886984	1349674895	76366	0
5512	891362580	2105016743	76393	0
5513	-842622947	236507162	76417	0
5514	1269384039	1550106832	76443	0
5515	479187674	1367547095	76449	0
5516	307320877	1675156214	76455	0
5517	-625963093	1457215240	76467	0
5518	2077654031	1476212088	76484	0
5519	526191432	2055409025	76500	0
5520	-1014781682	815520099	76511	0
5521	-1359295985	644944179	76512	0
5522	-1923834705	335083129	76515	0
5523	-1641280729	1262794210	76531	0
5524	-742010473	1784251629	76548	0
5525	-1251894915	887956331	76565	0
5526	-350719794	806223859	76577	0
5527	-476602797	944517136	76579	0
5528	-509434613	1087313067	76586	0
5529	-1082232269	432365904	76604	0
5530	-1254401364	45149686	76621	0
5531	1545291015	1167022787	76636	0
5532	2131029684	1872734290	76640	0
5533	1878981191	1823948897	76646	0
5534	-693414348	1063067738	76656	0
5535	361468279	2111358483	76677	0
5536	-862151027	538900663	76693	0
5537	794686502	1934574283	76703	0
5538	734831950	1811336948	76713	0
5539	-1514866091	578543976	76714	0
5540	-727553835	1427240774	76730	0
5541	-1381891255	586963201	76750	0
5542	759161790	695104510	76764	0
5543	694699888	168889135	76777	0
5544	-1897725716	1919395043	76781	0
5545	68698762	181291269	76788	0
5546	-2902449	893480985	76804	0
5547	889641254	1414747992	76821	0
5548	-492079332	1358553253	76824	0
5549	-1439811162	1097194026	76826	0
5550	-1920097883	671649702	76831	0
5551	-821565031	2022509965	76840	0
5552	1549581254	116703519	76849	0
5553	203000938	323508296	76851	0
5554	-262478586	780413099	76856	0
5555	1545521970	1998957526	76857	0
5556	-1445907418	704915599	76861	0
5557	-2014179206	184155678	76865	0
5558	-302798896	1882699821	76869	0
5559	-990712703	2109677831	76874	0
5560	-704555173	1796761488	76876	0
5561	-1378353692	889958732	76887	0
5562	1259889337	1165726197	76890	0
5563	852823211	1777547555	76892	0
5564	-418691447	214966146	76896	0
5565	-2089704231	214866023	76897	0
5566	151523937	2076558810	76904	0
5567	-547121590	1462931150	76908	0
5568	523799227	2046183184	76916	0
5569	-917644831	1419159070	76919	0
5570	-1257453064	1540110281	76923	0
5571	1690649214	799924353	76933	0
5572	-1904427871	1295644131	76936	0
5573	-967174212	698712009	76938	0
5574	1145837632	1836051245	76940	0
5575	1693249038	1848088983	76946	0
5576	1093085302	874767752	76950	0
5577	-316872474	1642394339	76953	0
5578	-354201677	1617719897	76956	0
5579	-1693908283	191593629	76962	0
5580	1503607580	1274658870	76969	0
5581	-1647739280	1192701248	76971	0
5582	-1998869488	878313134	76975	0
5583	-1315603885	1687485686	76978	0
5584	-1747969753	1528239760	76980	0
5585	-1554703257	588752045	76985	0
5586	-1887870763	178759559	76990	0
5587	775376551	810012030	76993	0
5588	1014678566	666150123	76997	0
5589	-786031581	768005199	77005	0
5590	-1210200044	418554305	77008	0
5591	-157982093	1275721963	77011	0
5592	-376006198	264314040	77014	0
5593	-1502343369	1113519895	77020	0
5594	-1377333010	816914475	77023	0
5595	-124054802	652775430	77027	0
5596	307294122	1278070129	77030	0
5597	654019241	1627048237	77033	0
5598	780990096	1021111335	77035	0
5599	1769324237	2001775243	77045	0
5600	540348646	981385645	77050	0
5601	-214274395	1011125237	77054	0
5602	-2215017	1113809528	77058	0
5603	400120991	983243619	77061	0
5604	979851047	1768440298	77066	0
5605	1018107310	1659567876	77067	0
5606	401622739	686232572	77070	0
5607	-199361179	1975733876	77075	0
5608	-684542466	1900447077	77081	0
5609	-1526821382	908771606	77085	0
5610	2030479104	428616814	77087	0
5611	15979881	2035651961	77090	0
5612	-484754738	406733615	77092	0
5613	-288075155	686838212	77098	0
5614	1332938280	1157659755	77101	0
5615	-324211751	580197754	77109	0
5616	-1255264962	277304645	77110	0
5617	-978681217	519056572	77114	0
5618	-376040603	1702837871	77115	0
5619	-1817583503	1851492911	77119	0
5620	1533231248	798884811	77123	0
5621	-1723994035	1643999026	77127	0
5622	147641425	605202970	77130	0
5623	-271064788	93148326	77137	0
5624	1949548080	23128349	77141	0
5625	-1578152986	1107939642	77142	0
5626	-1995947292	247783656	77144	0
5627	-1229708737	35833039	77148	0
5628	1325789840	35833039	77148	0
5629	-1115916139	1294659384	77151	0
5630	-359739574	1905012042	77156	0
5631	-189419530	1370277564	77160	0
5632	263098154	1619090075	77174	0
5633	-1565197529	51050423	77191	0
5634	672969250	2140696850	77206	0
5635	-566252498	866099662	77226	0
5636	-615302865	432750400	77241	0
5637	-213238324	2034653791	77258	0
5638	-181121871	1621782058	77282	0
5639	-1788718488	2000640326	77298	0
5640	-588198308	583438495	77313	0
5641	1926309749	828243760	77333	0
5642	1608643051	479553369	77347	0
5643	1861093707	659281761	77365	0
5644	2062466467	1000384939	77387	0
5645	-1052442459	1083389122	77401	0
5646	-409268372	1702030784	77417	0
5647	-1665329001	123386631	77435	0
5648	-737401459	1910967077	77450	0
5649	-1701988074	1316530191	77464	0
5650	-400201475	450390110	77479	0
5651	164298343	881310093	77498	0
5652	-69104500	1027300952	77508	0
5653	-934497872	1852394054	77510	0
5654	1633694903	217083999	77512	0
5655	1434729794	33372216	77526	0
5656	221671010	1394870476	77545	0
5657	153962612	1352782465	77562	0
5658	-849677154	261671846	77565	0
5659	-699544022	468434835	77568	0
5660	1612180337	842343008	77579	0
5661	-1770305454	1475457288	77593	0
5662	2037297649	770376521	77608	0
5663	-1786183972	997946397	77618	0
5664	-925269615	207436721	77621	0
5665	1739279420	898575257	77628	0
5666	1341231139	394001577	77645	0
5667	-1861432644	1674701794	77661	0
5668	-667347824	131055130	77672	0
5669	824082997	1572338806	77674	0
5670	-351847794	539955684	77678	0
5671	-1755402394	293918213	77691	0
5672	1774927576	124600532	77705	0
5673	-1264932130	1031972904	77725	0
5674	-1230994666	932069686	77729	0
5675	-1649771966	975257338	77733	0
5676	-1157888181	1153948489	77743	0
5677	-573919883	1608196804	77759	0
5678	-1609751060	311386240	77773	0
5679	212375135	819944533	77784	0
5680	-137295412	860264710	77785	0
5681	426657241	1608096687	77789	0
5682	938813885	1997495248	77805	0
5683	1270943773	506947048	77824	0
5684	-88582773	482658942	77840	0
5685	-53083836	339320296	77845	0
5686	-150435535	249870618	77848	0
5687	844868680	1537403711	77855	0
5688	-480198109	524668171	77871	0
5689	601266109	1580165293	77876	0
5690	-454231632	442250565	77880	0
5691	664293247	473787177	77886	0
5692	648936988	645967308	77889	0
5693	625066019	649218453	77892	0
5694	-158172480	1799699699	77895	0
5695	124771100	339951698	77900	0
5696	824505709	880226634	77906	0
5697	517984071	478823825	77910	0
5698	110072056	411414933	77912	0
5699	-1067405185	1680632645	77915	0
5700	-1988917992	730967451	77921	0
5701	1820151647	138085557	77923	0
5702	1557942078	948314055	77932	0
5703	1373853426	959782355	77938	0
5704	-2002899410	1824208399	77941	0
5705	-2090571460	166407610	77946	0
5706	-2097187144	507972117	77950	0
5707	1019938896	1487307568	77952	0
5708	1630342380	1984283131	77955	0
5709	66962935	100218591	77968	0
5710	22302950	918224256	77972	0
5711	48204993	1264432170	77976	0
5712	-686864937	470570929	77979	0
5713	840412660	1880819572	77980	0
5714	-124562085	1268359248	77986	0
5715	1503552026	53190726	77994	0
5716	1361780917	1103866214	78003	0
5717	1492702825	1170949670	78005	0
5718	69019422	1747430880	78009	0
5719	-805431514	1100698160	78013	0
5720	-1356156430	659230335	78014	0
5721	-1879232239	25542015	78018	0
5722	1903862472	1662394163	78029	0
5723	1055587946	618305563	78034	0
5724	688976372	172244404	78038	0
5725	-1893281306	1783698809	78041	0
5726	-1539707427	551218937	78044	0
5727	1163393933	1004921238	78051	0
5728	998730894	555369361	78063	0
5729	-2066507584	2057526388	78066	0
5730	-406959984	900915754	78068	0
5731	-919893534	225904271	78072	0
5732	1496862967	2045404227	78073	0
5733	114582789	615634434	78082	0
5734	1472266468	1986437694	78093	0
5735	1470223165	1349150904	78099	0
5736	742714301	644094104	78101	0
5737	-2047319238	280053053	78107	0
5738	-1637105937	2085722822	78128	0
5739	1628299535	613796354	78161	0
5740	1444354881	144811950	78194	0
5741	-2035066243	1982303850	78210	0
5742	496115377	670637035	78230	0
5743	631718908	688999966	78265	0
5744	1366162433	1673771609	78292	0
5745	1500761415	1734155187	78330	0
5746	-1658806051	324780644	78357	0
5747	-1373262716	421387683	78372	0
5748	-1839584374	88324394	78398	0
5749	35565239	1446224982	78428	0
5750	40692208	1098357893	78458	0
5751	468838465	1066742103	78493	0
5752	1109938502	1433400772	78517	0
5753	-1434808541	1869639667	78530	0
5754	914203942	65543484	78562	0
5755	-1329120506	2091182338	78588	0
5756	948690009	130812653	78616	0
5757	-1802014945	1572687116	78650	0
5758	-1542809786	1515115	78671	0
5759	235273071	1842004897	78693	0
5760	1732295083	1716492392	78720	0
5761	1506966294	1974512662	78748	0
5762	1125416845	1622094000	78771	0
5763	1219535801	1409688408	78791	0
5764	1698247324	1748217498	78817	0
5765	1342052015	1621757721	78849	0
5766	-1040292596	1262783728	78876	0
5767	-925045479	1094248122	78899	0
5768	-62005631	1997858318	78919	0
5769	-1005982405	2135667132	78941	0
5770	2021213710	734810495	78971	0
5771	-2025935489	1396659131	78999	0
5772	-2006966166	1488855752	79016	0
5773	549419721	35657134	79043	0
5774	642612153	305975749	79059	0
5775	462513534	1616347637	79084	0
5776	1050488804	1906153396	79116	0
5777	1650917242	1611562140	79136	0
5778	1741639438	1561125755	79163	0
5779	-1616643959	1682903090	79185	0
5780	1601824817	613681221	79207	0
5781	962520868	792076464	79227	0
5782	837413186	659142534	79246	0
5783	2028468955	1757311166	79273	0
5784	1181461613	630414598	79303	0
5785	-155191551	1500944589	79332	0
5786	-1029383989	639280438	79353	0
5787	205337179	1861628537	79364	0
5788	-1880866499	706761549	79380	0
5789	-1401466799	290061080	79412	0
5790	398658086	1691042394	79452	0
5791	-228502808	863683674	79481	0
5792	-2109040151	1410646080	79490	0
5793	1515701797	943196087	79501	0
5794	1988777867	1319610461	79523	0
5795	1656814620	1074200340	79553	0
5796	561215906	858354807	79586	0
5797	1622132362	1672371684	79593	0
5798	-287973542	98364316	79596	0
5799	652564433	20397283	79600	0
5800	1267207057	1892663878	79606	0
5801	1050411021	1837050220	79622	0
5802	-232065109	891375034	79629	0
5803	1656944553	1924583120	79637	0
5804	503014599	1183100848	79640	0
5805	-7357219	738570332	79648	0
5806	1768268779	793313149	79663	0
5807	-2057725741	1097898763	79672	0
5808	-1028749364	572386028	79673	0
5809	-1414502591	109782140	79677	0
5810	-108250158	1415760585	79692	0
5811	-1521059878	178490511	79697	0
5812	-831804310	946178649	79702	0
5813	-607975716	946178649	79702	0
5814	356749975	573957273	79705	0
5815	101944883	350906581	79709	0
5816	832651623	350906581	79709	0
5817	934572027	137529298	79719	0
5818	2117908290	1699595562	79729	0
5819	-527117678	200231598	79731	0
5820	-445270049	397580591	79733	0
5821	1076153183	1069224472	79737	0
5822	-58941746	97706019	79741	0
5823	786359065	991408855	79743	0
5824	-83895104	68263904	79751	0
5825	1642620773	1726424234	79755	0
5826	1334004872	1451582795	79759	0
5827	1937720872	1973753388	79766	0
5828	2105536517	2050818007	79770	0
5829	-83299509	32132227	79774	0
5830	1323043723	1357770563	79780	0
5831	512124948	453371415	79788	0
5832	1745711139	1770456049	79789	0
5833	1195958027	1374529353	79791	0
5834	118496209	401333420	79793	0
5835	-188948692	147950283	79799	0
5836	308997286	638249076	79802	0
5837	-158647786	1187909	79814	0
5838	1888270335	2001472446	79820	0
5839	1538236102	1554204365	79826	0
5840	1338932259	1388273396	79827	0
5841	445465168	575209802	79831	0
5842	1820898143	2058908533	79839	0
5843	1286665126	1590893295	79843	0
5844	1781625506	1355844067	79856	0
5845	1492629860	818641456	79867	0
5846	1649622361	1015446360	79875	0
5847	1202608686	304929317	79890	0
5848	2094567789	816058694	79915	0
5849	1969379559	409858822	79941	0
5850	-1722205283	943774381	79956	0
5851	-842096888	1631770549	79979	0
5852	-1581249821	816852291	79996	0
5853	1994170831	460894660	80010	0
5854	-1638309618	735403597	80041	0
5855	-953942242	1689805881	80057	0
5856	-901122655	1741850159	80073	0
5857	-2132190473	396613942	80093	0
5858	-730891044	1983684404	80110	0
5859	1687803272	32581772	80130	0
5860	-885388401	1674529027	80150	0
5861	-2123163986	237180730	80177	0
5862	-1178886890	1340982362	80193	0
5863	-199025729	2083150536	80212	0
5864	-1379568658	693800245	80245	0
